0.0814703     ;      1.34;2.116171e-01;-0.46209;-1.337e+00 ;0.976506;    0.353005;       0.277896         ;  -0.91480         ;-0.185815    ; 0.714       ;  -1.947002e-01; -0.5048899;  -1.6e-01			;-2.034e-01 ; -2.1201 ;-1.2132329e+00  ;      1.0 ;  -1      ; 1.7467   ;   -1.225241;   1.21291;            -0.572133 ;-1.249e-02;         -0.3779;  3.1392e-01	; 7.73082e-01;   -0.56403         ;       3e-01;       0.440892;-7.416928e-01;    4.4153e-01; 9.3e-01  ;     -9.9e-01    ;          -2 ;      0.6;     -1.607255 ;          0.388     ;         0.83;-2.51e+00 ;            1.1267;   -8.93e-01 ;         0.33;    0.204104    ;   3.67566e-01         ;     0.0200373;  -0.964856 ;0.454715;  -1.1;2.4470722e-01;          -3.5e-01  ;      0.430603;  -0.8      ;    4.9720e-01;        0.9
          0.49; -3.161606e-02;  -0.4579  ;     0.62;             1.26       ;-1.1369		; -2.4151585e-01 ;   -1.4846 ;0.2584192     ;       1.577        ;   -7.4725979e-01 ;-0.318832     ;0.09;      1.456;      -0.4;    -1.963e+00  ;  1.501e+00 ;       0.2  ;-0.743704      ;1.18e-01;-0.672422     ;      8.751e-01 ;    -1.7e+00;      0.348;  0.655   ;     -0.8478         ;       4.7e-01 ;-1.928e+00 ;         1.435e-01   ;           -1       ;   -2e-01;                -1; 4.1350223e-02;1.4421e+00      ;       2e+00   ;0.945;      -3e-01 ;        2.354 ;   -0.7649      ;    -0.3073;                -0;      -2;              -0.9;-1.072e-01;      0.26;0.965  ; 0.111985;      -1.49185e+00;0.55 ;    -0.46503        ;    -0.21083;     1.264 ;      1.23003e+00;0.7253	; 1.3091e-01
  2.07720e-01;     0.35; -1.5618;-1e+00    ;         1 ;2.0449948e+00  ;         -0.6	;   2.4667850e-01; 0.835       ;      0.6; -0.0927     ;       -0; -1.2  ;  -0.4536      ;           -7e-01   ;     -1.674e+00;       1.446e+00 ;       -1.9383  ;        1.339899e+00;        -0.6;       1.07; -0.5766904     ;       0.789;         -1.43      ;         9.9462e-01	;        0.03786139;-1.86e+00 ; 1.834866e-01;        -0.9  ;-0.5469732			;         -0.01781   ;   1.54 ;          0.2989;           -0;   -1.29319e+00;   -0.7018971;        -1.7e+00   ;       0 ;-7.479e-01         ;               -0;        -1.5e+00;  2.0e-01; 0.40         ;  1     ;   -0.130538 ;      0.1484085	;  0.0451998        ;-0.5663809; 1.327e+00; 0.773;-1.7924228e+00   ;-0.826 ;         -1.8e-01 ;     -8.172e-01		; -5.8453e-01
-1.3837;         -0.9239	; 2.241707;        -3.71397e-01;    -1.68e+00	;-8.6072e-01;        0		; -0.093;      -1.416488      ; -1.12336e+00;    -5.02e-01; -1.2865595e-01   ; -0.03;    1  ;-0.1919535      ;8.3e-01     ;   1  ;    -1.365093e+00    ; -1.033607e+00    ;    -0.236;        -0.18		;    -1.6199283;        6e-01        ; 6.8970e-01 ;0.159419;   0.000344683;   0.80037   ;1.71652e+00;      -2 ;     -0.9    ;       0.40;                1.013;     0.76220;       1.159e+00;-1.980e-02  ;  1 ;    -5e-02;2.001343    ;         1 ;          -0.285;  -2.0908514e+00         ;-2.9317e-01 ;               0.351     ;       -1.23   ;         -0;-5.097e-01 ;    -1.973013   ;    2.158986e-01;-0.8080526      ;    -1.15;         -0.453;             0.583;             1      ;            0.009      ;       -1.25
-1.294348;8.8206324e-01;       0.3;        -0.76572      ;0.33039;      1.2e+00;          1.14;      0.873503  ;     1.0980e-01; 5.9318e-01;   -7.78e-01        ;-0.001      ;  8.9e-01;-0.253664;             0.9	;        -0.0    ;     1.77    ;9.09520e-01;    0.2641056;         -0.385  ;        -0.74576;         2e+00;       1.07    ;             0.24500;1.139951e+00;-0.1320925;      1.8e+00;        1.052195e-01;          0.8;      -0.682        ;    -2.756       ;      -9.12e-01 ;              -2 ;           -0.09181;              0.08      ;0.8071;    -6.58e-01;         -0.3015; 6.3826827e-01;            -0.2;    -0.0218   ;      6.45e-01;  1.6;   -0.38   ;      0.045   ;1.83e+00;        3.507287e-01;      -0.585599;-0.474706;-1.5e+00;        -1.8027593  ;7.413e-01 ; 5.045783e-01   ;    2.92013e-01    ;         2
2.0114e+00;      2e-01;-2.608825e-01;   -0.291582;  -1.24  ;    0.572794       ;     1e+00;        -1.0211e+00      ;                    0.7			;  -6.9474e-01  ;9.624591e-01; 2e-01;        -1.5885e+00 ;-5.0542e-01      ;0.35911		;-2.46333e-02  ;6.198267e-02 ;           -0.08 ;-1.2934474;-0.7;     -1.3     ;     -1.69794;    0.7;          0.9516119;-3.6617e-01  ;     -0.5;    4.56e-01         ;  -2e-01;     -0.7461;             -1    ;          0;           1.02;          0.8   ;    0.3 ;   4.66e-02;3.836e-01 ;        -2.86e-01        ;    -0.4686   ;1.14e+00;       0.2533;    -0.979;         -0.1452222        ;-0.7287853;      -6.7507e-01	;        -0.350;2.15294e+00    ; -0.6        ; -5.3852e-02         ;      0.1;      1.9e-01 ;             -1.34 ;-3.3877e-01		;            0.985       ;    -9.466e-01     ;       -1.22649;
     1.341     ;                -0.9370 ;     1.884e+00  ;   0.5       ;        1.13e+00; 1.791016e+00         ;               1.41   ;-2e+00			;-0.58;             0.746;-0.7    ;          -2;  -0.2319        ;-0.748658;     1.977081e-01;         -1.7e+00   ;          1.06   ;-1.640728e+00     ;    0.135;0.7742     ;0.8926380       ;1.043 ;     -0.071		;        3.59e-01      ;    -2.5461e-01;       2.1128396e-01;                0.47    ;        -0.3417;    -0.57068    ;   -1.979e+00;-1.38892  ;-7.170673e-01;           -0        ;-0.747873     ; 2.9903469e-01  ;        -1   ;1.1e-01;             0.19420;       -0.0742   ;-0.47059 ;-1.0754;    -0.08364         ;      1.00275         ;1.183;       1.6541e+00    ;           -0;  -2;     -0.635654 ;          0.4;          -0.4;        -5.444e-01    ;-0.3604715  ;     0.4192481;       0.55;1.173
-1.4683;0.05644178;3.9050197e-01 ;      0.7433         ;   -0.4  ;9e-02;         -5.58947e-02    ;     -1.2e+00 ;  -0.21  ;  8.231186e-02        ;     0.01144778 ;0.030299     ;      0.1627;    8.259e-01         ;   4.5766027e-01        ;  2.7e-01         ;-1.138439;     -0.178688     ;0.04543       ;         0.7 ;  0.27089    ;    -1;      -0.78648;-0.413153      ;  -1.69e+00         ;0.089813;         -1.8681    ; 3.64227e-01;    -1         ;   -0.2622;  8.51748e-01;   -1.4307e+00   ;             -1.02       ;    -0.06139645;    1     ;7.4682e-01;    -0.278   ;          -1;-7.762012e-01;    0.972       ;      1.4;           -1.4 ;          0.0562  ;       -0.2447;   -1.2814418e+00     ;       -2;0.469158 ;       -0;      5.9e-02; 7.638347e-01 ;              4.9e-01  ;         0.49;               1   ;   -1.5661174e+00;        -1.93062e-01
  1.68;        -1.742e+00 ;-0.63322;         -0.346;        3.20e-01   ;     0.3;     -1;       0.24       ;       -0.2    ;     0.6    ;         2;               0.2 ;-6.9692539e-01        ;           -0.62 ;-4e-01;0.764384;  -5.0191719e-01 ;  -0.44735   ;6.8556e-01     ;           0.3558;    -0.081    ; 1e+00     ;  0.6;        -0.7  ;          1;        7.4503e-01;    8.49849e-01;       2e+00;  5.271e-01      ;0.239;    1; -0.968223  ;      -1.4e+00  ;  -1.1421;       3.601e-01   ;9.7e-01  ;        -2 ;-1.98256e+00;-2.4   ;0.467;-1.556e-01 ;        -1.119684e+00     ;  -0.1    ;    -8.6631573e-01   ;  1.6660357e-01        ;-1.658669 ;             -0.6036  ;   -0.17    ;       0.91556; -3e-01       ; 1.5566e+00        ;     1.2    ;                 -2;          3   ;-9.180e-01
    -0.6747 ;-0.613716;  1.440e+00;1.4776e+00         ;             2;     1.3641788      ; 0.42;        9.965e-01  ;      -0.49	;-0.390849   ;   -1.17158 ;             1.8989e-01;-6.3883697e-01;     -1   ;       -0.4;   -6.6378879e-01;           0.780194   ;  0.06185475   ;-1.1e+00;-0.3 ;         -1.36       ;        1.6;       8.6405e-01;            -0.686	;        2e+00;      -2.49672e-01;         -9.1051e-01   ;      0.07451;    0.137125;    -5.409418e-02;    -0.124286;     2.0  ;1.0192e+00  ;   3;  -2.276;          1.2588435;            0.0   ;        -0.267 ;  -7.0720918e-02 ;    7.98589e-02 ;       1.70e+00      ;      1.60836			;             0.54        ;1.7339661e-01			;   0.698588;   -8.792e-01   ;          1.64   ;     1.21233e+00		;       -1e+00       ;         1.520;-0.43306 ;    -0.08;-7.57845e-01;        -3e-01    ;      -1.09e-01
1.451e-01  ;    -1.77190e-01;     -9.51e-02 ;       0.277			;0.735746;             0.1 ;          -2;     1.2683 ;    -0.5654923  ;       -5.1267358e-01       ;        -1.140e+00     ;  -0.95337       ;-1.39e+00 ;          1;         9.5473e-01;    0.787		;    -1.4571844;             -1.604  ;  1.447711; 4.00e-02;                  1       ;     2     ;5.40e-01        ; -8.89e-01;     -0.2;   8.5615e-01;0.8651			;       0.2663647  ;          0.17 ; 2.5227e-01   ;   1.500671;     -1.18525  ;-0.239516  ;  -2       ;     0.7150   ;  -2.01e-01   ;     -0.3192389;        -0.4         ;    1.5738         ;              0.9588; -0.9489291    ;0.3899966;    0.145413;          1;-0.185037			;0.67224   ; 7.1959424e-01;           0.1;    0.867       ; -0.456938;  -0.54561  ;0.8366345         ;      1.2;-0.13 ;    1.50e-01
 -2.2e+00;         -1.1        ;              1 ;         -1.4;             -3e-02        ; -8.57e-01;5.05e-02			;             0.48235;0.20;      1     ;1.045389e-01    ;1.7945;   0.7;          0.808;        1e+00   ;-4.9338e-01;-5.888e-01 ;            -3e-01;-4.163e-01;      9.11351e-01  ;            0.961  ; 9.66205e-01;          0.489        ;    1.9571; -2.4862982e-01;      0.324015 ;0.2293051;1.5785e+00       ;     4.31e-01  ;0.324;     -1;           2.364e+00;-1e+00    ;  0.4	;       0.69611;    -0.545;        -1.281689   ;      -3e+00         ;       1.401;7.95853e-01      ;   0.9337        ;      -0.6;-0.8143448	;    -0.062;         0.15;2.418e-01; 2.314950;         0.48753         ;4.35282e-01;       1.0587;           -7.006e-01;     -0.6 ;      -0.06 ;       1.8e+00		;        1e+00
     -1      ;-9.5889948e-02 ;         -1.06         ;           -1.512;       -1.801852e-02; 3.766425e-01;    1.300e+00;      -1.041395e+00  ;1.65216e+00;           1.1;  0.552; -1.5585400e+00;        1.151;  0.889;      -0.3838   ;1e+00    ;           0.7;    1.90e-01 ; -0.2773       ; -0.8185;1.6255733e-01       ;      1.76428        ; -0.365986		;        -0.16210;   1.9409e+00 ; -0.278842;     -1.0e+00;        -2         ;  1.69836e+00  ;   3.74e-03;-0.04159;     -0.3019182; -0.6;1.942435e-01   ;  1.13e-01  ;      -5e-01 ;      1.076e+00   ;         1.9;      -0.5; -1;           0.03833022       ;     1;     0.558;  3.79562e-01		;         2        ;       0.952866;-0.6483399 ;                -0.4;-5.75e-01;2.2736e-01;           -0.4;  0.7919446;        -0.46; 1.3;          -1.003
    -1.6    ;-0.73659       ;     -2   ;   1.60364;       1.47642  ;     1.4197948 ;  1.87943;       1; -1.4831150e-01;-0.7 ; 1.07;           -7.34428e-01       ;                -1.424       ;   -0.65   ; 1.66e+00;-1.115e+00;1.2925e+00;      -2  ;-0.540628;    -7.5e-01     ;        -2      ;    -0.43117 ;     -9.247e-01     ;           -2 ;     -2.736e-01;        -0.8;    0.6722      ;  1.8072e+00;4.7251e-01;   -0.47871;      0.566   ;       -0.1574;   -3.0715202e-02;          0.0061663;  -7.69e-02;1.8577749;-1.335759 ;      -1.33   ;0.8620;1.0053214e+00       ;   1.834653 ;  0.26 ;       -1.38         ;  -0.413  ;     0.2166 ;  -1.0e+00;   -1;                 0.7		;              -1.6706       ;-1.2804573e+00;        -1.2;              -0.8        ;            1  ;0.92416;  0.039556
         0.9;  -0.2167;      1.875     ;             0.6     ;          -0.5;     -5.9171411e-01  ;1.30403;       0.8   ;     0.1142641   ;    -0.357377;-1.2836551e+00    ;       0.64;          5e-01   ;       -2.9244e-01;        -0.47135     ;         0.9      ;       1.03697e+00      ;                -0.6;   -1.6738080 ;   -1e+00;   -0.793631;    0.8749234;         2.382;               1.205; -0.346241; -0.525         ;-1.3015124e+00         ;1.69423        ;-2.35028  ;            0.39  ;0.03698  ;   -1.281;  0.803566;           0.32      ;1.5297402e+00; -1.141892e+00;2.73812e-01         ;            -1.7;           -1.031165;     0.5756;-0.24336;         0.7807 ;              -0.70;       -1    ;    -0.2105078;     0.375;       -1.5466 ;   1.27744;0.4904; -0.26116  ;     0.2;       2.725e-01 ;-0.06;  -1.42663e-02;         -1.1
   -0.54898   ;   -0.9  ;1.628 ;         -0.7      ;   -1   ;     -1.257109         ;      -1.9693;      -0.61        ;      1.3835669;9.8256386e-01	;-1.037450e+00      ;0.26391      ;      0.4 ;      -0.604;               1.71e-01   ; -0.6008         ;       -0.506;1.686537   ;   1.53822e+00   ;            0.6; 0.150;    2.05e+00	;          0.71       ;          -2.1;-2.3802306  ;      0.685  ;         -1.3658e+00;       -2.60  ; 0.100033; -1.5   ; -0.132;          0.2;          1;       -1.12e+00    ;0.668316; 6e-01;          -1.0   ;             0.27708;  1.23093;2.9225e-01 ;     0.8    ;   -5.85230e-01; 3.853453e-01;1.570071e+00;         0.547;   1.667246e+00;-1.0e+00     ; -2.84e-01;        0.6;   -1.8232 ;      -0.5695;     -3.1e-01     ;          0.71	;         -1.853  ;      -1.24972
1.5120784e+00      ;       1.1;    -0.85159        ;-0.857156     ;-5.3274683e-01    ;    -1.341238 ;2.72e-01;     1.505;       0.2926 ;   0.0678079   ;  7.26e-01;    -5.223e-01;  -2.9845e-01     ;         -0.9701463;     -5.1723e-02;  6.6268e-01;     0.661;  -1.132871e+00     ;    -1.0e-01		;    0.564280  ;          -0.6;          -7e-01;       1.4723e-01   ;1.121713;-2e+00;          -0.29609;      0.2     ;     0.8; -1.557349;         0.7291417;      -0.2;    -8.8725e-01         ; -2.4016e-01;    4.1394e-02;     -7.7379e-01;           1.691e-01        ;   -0.404    ;     -0.4;             2         ;            -0.7        ;-1.7e+00  ;-0.0120835   ;-1.2860671e+00;       -1.2;-0.787       ;      0;     -1.0097 ;  5.536686e-01  ;   -1.0317e+00      ;         -2;   -1.3e+00    ;-0.9681     ;    0.482;          0.0305  ;       8.6780e-01
     -0.112;  1.47295       ;-5.049282e-01  ;    1.471067e+00;     -3e-02;    2.05386		;   -1.184;   -0.5484; 3.83923e-01;1.99570;           -1.17;        -0.112 ;     -6.86797e-01;                7e-01  ;      3.7002e-01;0.6821543;-1.01932e-01;    2;    0.6148153;            1   ;0.65205;         -2e+00;   -2.30e-01;        -8e-01;  1.48463e+00;-4.697313e-01;   -0.2315582	;    -1.1865;          -0.8291        ;        1.587;    -5.65469e-01        ;-7.46269e-01;                 1.2  ;   3.48e-01     ;0.32;     0.3      ;       0.11;0.76       ;    -5.19e-01  ;         0.11;1.4391048         ;   -0.571	;       -1.3802   ;1.78e-01;      -0.31154;   -0.2     ;     0.860476;-1.085901e+00;  -5.3957422e-01;      0.357  ;    0.88; 1.6124061e+00;1.446;             0.1    ;         -0.99
    0.1;            0;           0.03;       9.1601e-02;       1.2883  ;     0.169;           -0.25;2.2217565e+00 ;  1.259844;6.568e-01 ;    9.454e-01   ;  -1.009;  -0.3;        0.29         ;        1.305134e+00      ;    9.38e-01;             -6e-01      ;0.48547	; -8.5e-01; 2.1582558         ;        -0.5;               0.3 ;         -1.40622;        -1.414658e+00;        1.7313e+00   ;       -0.006  ;  -0.0968        ;           1.1;-1.9584;         0.25332;     0.4855253        ;         0.18;  4.48401e-01;    -6.377e-01;          -0.3654864; -1;         3e-01 ;     -0.702;        -0.92113 ;  0.2;         1.4      ;1.606925e-01;     -0.2695		; 9.0262607e-01;       1.16e+00  ;                    0.4;     -5e-01; 0.8084     ;1.794e+00    ;0.08908    ;        0.182;    0.5;           0.5       ;         0   ;0.8266
1.7077254e-01;   -9e-01;-1.247385;           1.428961;    1.3;    1.191393;       -2.91e-01;       0.8;      -0.42;       -0.159522;        -5.964772e-01 ;        -5.12977e-01;-1.022964e+00       ;        0.113626;          -0.2  ;1.2599e-01       ;    0.41 ;       -0.87276 ;-0.9104358; -1.0394068e+00        ;-9.5e-02 ;   -0.6508027      ; -6.94e-01        ;       0.4 ;       -3.97e-01    ;   0.5341381;                  0.45 ; 1.9e+00;  -9.14323e-01;          0.7		;      1.0588404e+00        ;   -0.519174  ;3.51080e-01    ; 1.332e+00;-1.100e+00;       1;-1.4e+00;      -0.5 ;  -9.3771678e-01;           -4e-01    ;    -2.2;        -0.018847;    -0.33;               -1e+00     ;-1.6001;           0.552379 ;   0        ;       -0.96    ;     -1.522         ;-0.6517;1.215550 ;           -1.095047;      7.6890e-01 ;      -1.4;    3.981e-01
        -0.775        ;   6.401e-01;-0.9734;          0.02579;8.03035e-01      ;    6.550023e-01        ;    8.0e-02	;2.0301e-01    ;-0.1;      -0.756;-1.218			;  -0.5138		;     -0.557   ;-0.04637605 ;-7.291e-02     ;     2.6056   ;      0.046808;-1.3694369  ;     0.9;    1.23756e+00;0.305098  ;             -1;    0.3;    -0.426;-1.2593526e-01 ;-0.38; 9.5423738e-01      ;                -0.23;  8.3e-01 ;2e-01;    -0.6124739		;  2.184561e-01;      0;-0.282;               1 ; -0.90817;7.5340791e-01;          -1.0321 ;        -2 ;1.4396969e+00;  2;1.61  ;   0.177;    0.7934917		;     1e+00;    1.091;-0.260    ;-1.44258;-0.053798;                -1;        0.8;     5.02e-01;              -0.05 ;  1.1130e+00  ;            -1.46
