-1.54644e+00     ;         0.47   ;    0.404684;     2;    1.6        ;       -2.739;1.412393e+00  ;         1.5026;           0.8    ;    1.781335e+00     ;         -0.346970;0.341;        -8.171187e-01;-4.7555e-01;  0.0275480;      -1.242e+00       ;      0.3064;    -0.2461859	;         -0.11141    ;            1.5   ;      0.2304;         1.53;      -1.30;          -0.4      ;      -1;          -2    ; 0.710746    ;           -1.21170e+00;      0.4538763;7.18462e-01;    8.63768e-01 ;           1    ;           -1.20390        ;0.000391; 0.4873;       2.02e-01;          0.0356       ; 2e-01  ;-3.61e-01         ;      0.3;   8.424e-01 ;-0.8766921;      -5.68e-01        ;            -0.115    ;3.1e-01;     -0.14083; 0.961291      ;           2; 0.419;       0.179986      ;        2e-01     ;          1.1;         -1.238        ;   3.31099e+00;           1.2;        -1.851033; -0.14 ;  5.2608e-01;     0.9;
2.0451781e-02      ; 8.0722980e-01 ;          0.71;       8.67554e-01   ; 9.011994e-04 ;    1.3e+00 ;     -0.160980;-1.4638;  -1.273999 ; -1.543934;0.772700;   -9.0579e-01;4.786893e-01 ;      -4.71e-02;      -6.3018e-01;-0.4;        1.184  ;     0.75581;-0.52403;        4.2730e-01    ;     -1.1294 ;       0.3466      ;      -0.2;   -0.1006556 ;-0.5;    0.032922;  -0.7245; -2;     -0.1945676 ;             0.4   ;             0.9;            -1;           1.5;       -0.552382;        -0.088        ; 1.961e+00		; -0.45; 8.791e-02;              1 ;        -8e-01;                 1;   1.332625;         0.4448 ;       0.013560     ;-3.41e-01;  -2.0e-01    ;   1.33013;          1.37380e+00 ;        0.99        ;  -0.2446        ; -0.393 ;   4.886660e-01       ;        0.69;     2.7e-01;    0.7;         1e+00; -0.1039;          0.35 ; -1.12236e+00         ;
        0.9797 ;-0.94515        ;    -0.44;  1.4973976e+00;           2;             1   ;    1e+00 ;   0.380394; -0.4587;     0.448776;-2.212302;         0.4;      0.739     ;           2.1    ;    -8.8679e-01         ;      -1.3295e+00  ;       -0.907858;   -0.5499;     0.63105       ;1.903089e+00       ;           -2.30;         -0.0    ;        -0.843948  ;   1.58e+00      ; -1.31091;         0.4162735;      0.0211;      3.6296e-01;           -1.304;        -1.689        ;      -0.0188301; 0.825;   -1.1e+00 ;      3.4302578e-01;  -2; 0.7247;     0        ;    -0.3970;       0.11921;   0.002;   1.913996     ; 0.366;          -0.9;-1.552e+00;    -1.9191 ;       -6.8055e-01;6.0151e-01     ;  -0.3816878     ;          -0.66;    -2e+00   ;         -1.31    ;  -0.6;     0.669434 ;       0.453    ;     -1.8e+00      ;                  0         ;           -9.8e-01 ;0.851159   ;      -8.663420e-01
         0.034     ;0.8469;-2.63196e-01;7.391e-01; -1    ;             1.9373005  ;             2.9e-01;             1;       -5.3556e-01;           -0.7	;-0.21743;     2;           -1.0 ;-8.36e-01 ;           0.5  ;        0.7;-0.9;  -1.2387e+00;     1.646        ;         -2    ;       0.04       ;    0.0700       ; -0.8;    -3.3258e-01			;          0.63121      ;        -0.80 ;       1.392	;2.52716e-02; -0.294535;         -0.52	;          -4e-01   ;   -1.3       ;  -0.45515   ;  -1.711e-02;         -0.232     ; 1.2076212;-2.946859e-01 ;2.5e+00;   0.24559;           4.175e-01;         -1.352    ;  -0.1016811;   -0.1376 ;                -0    ;-0.1016;       -4e-01;            -0.7;     -0.1683087    ;     -7.2500e-01  ;             1.56       ; -0;                2      ; 4.8e-01;  -1      ;            -0.71;-9.396159e-01	;0.47244 ;   8.1e-02  ;    -0.29909
2.2784949e-01;    -0.165      ;1.359726;-0.38;     0.3534;-1.1304325e+00  ; -0.3491       ;0.9511280 ; -1.3649843e+00;      -0.0595;       0.02; -1.4084			;    2.75e-01;        -1.94524 ;      -7.12e-01;0.991;      -0.943     ;  1.233;-4.8e-01	;        -0.6685;    -0.2166      ;  1.2889e+00      ;     -1.5    ;-2.605906e-01;-0.2824; 1.635925e-01;    0.2331513    ;   5.2e-01;  8.993286e-01  ;      -0.01323;  -1.3291359;   -0.969525;           -1.76360;       -0.7;0.55766  ;             1.16887 ;-2.0e+00;-1.3;0.808  ;         0.7;      2;     8e-01 ;-8.099925e-01	;0.5446867;   -1.480473  ; -0.6717166   ;          -1.157425     ;         0.836;      1.421176;   -9.7e-01; -5.3425269e-01      ;  2.705784e+00;-8.23007e-01 ;          0.167575;     -4.893e-01 ;      4e-01   ;-1.440e+00; 7.6149044e-01;-8.728127e-01
-1.61e+00 ; 0.84         ;   0.9049;         2e+00 ; 2.1974;1e+00   ;     1.1373;   0.7        ;         -0.064178;      -7.8945911e-01;  -1.9844107;-1.097 ;      -0.142   ;   3.471e-01    ;-1.24        ;    -1.0072e+00      ;   -0.7932      ;   8.4451e-01        ;0.438	;9.69303e-01     ;       -0.3     ; -1.237756e+00;-1.2546e+00  ;-0.369573;  0.3192    ;1.7700993e-01   ;         -1.1012; 2.45;       0.338 ;      -0.505385    ;7.08705e-01;       1.3e+00      ;-0.85085; -0.285;    -0.792;         -0.6    ;7.480024e-02;   1.3    ;         7.36e-01;     2.711e-01   ;  -9.5035303e-01   ;    -0.062     ;                 0.1		;      1.9e-02;      0.8 ; -7.540e-01 ;5.284739e-01       ;       -0.755 ;1.0e+00;    1.2904607   ;-4.894e-01;      -0.05;     0.62282     ;          0.04;         -0.8;       0.624;             -0       ;-0.2;-0.104
-1.169;         -1;         -2;     -1e+00        ;   -1.241   ;-0.9164;      -0.18         ;      -0.82        ;        0.8;          1.1;-0.60613		;    0.521 ;       1.6007e-01			;              0;1.050530    ;6.4473282e-01   ;   -1.59e+00;      -0.83403;  -9.2e-03     ;-1.4e+00; 2.1520 ;       1.04;-3.5e-02   ;   0.3	;      -0.6;           -0.06        ;-6.3857611e-01		;-0.875539;   0.56347; -1.220e+00      ;-1.73e-01;           -1       ; -0.029;          0.05568;    -1.48764e+00   ;           -0.541;    -1.021e+00    ;      -1.7146e-01;  -0.668 ;  6.00e-02;  -1.8868e-01      ;      -0.586  ;-9.55663e-01;          0.7794;-0.15405   ;            0.1  ;-3e-01      ;     0 ;            -0.079393; -1.3;1.9       ;     1.0185200e+00  ;    -5e-01;      -1.1406 ;-1.9148;      -1.1   ;-8.9646766e-01;       -1.3188220e+00 ;         0.784854
 0.8128;  -8.8e-01;   -1.70858e-01         ;      -4.07e-01;        0.68       ;-1.8907205e+00      ;         0.308055;         0.3        ;   -0.4313;1.1501e+00 ;      1.4  ;-1.8039265 ;    1.179  ;2.11227e+00; -2.5659870e+00;              1.38454  ; -1.072088;0.58538  ;       0.3756;    -0.8        ;      1;        1e+00;  -1.11134e+00; 8.1645072e-01      ;   1.7e-02;    0.2;     -0.617   ;7e-01 ;-1.42118;     -0.782673;0.4004210;           0.4  ; 2.32229;    -1.3989800e+00;-1.2668         ; 0.39754   ; -1.6899e+00    ; -0.11202 ;-1.6053   ;   0.39;         1.42699;  0.161;        -1.323 ;  0.6564540 ;             1.231975    ;      -0.3;    0.221480 ;-1.1     ;      0.382254     ;            -1     ;0.15;    -2.8e-01 ;            -1e-01         ;       2.296148e-01;              -0.6 ;-0.634956;            1.9e+00;-0.08283327         ;         -0.503555
   0.9086 ;       -2.9119e-01 ;              -0.5472  ;       0.1   ;   7e-01   ;     -1.698 ;    -7e-02     ;      -1.13e+00       ;-0.011 ;1.3771			;   1.1052600e+00  ;       0.12	; 1.3378e+00      ;        -1        ;  -1.10555e+00  ;3.7056799e-01; 0.356106			;1.5417 ;         2.73871e-01;1.1968e+00;  1.171;           -0.24;0.034;        0.6         ;   -1.74425;       0.4133    ;        0.5;   2.9018975e-01;0.803121       ;0.72234  ;  -2.92787;         -1.06        ;1.1541998e+00;8.0677415e-01;         -1  ;             1.646         ;        -0.4788765;       -1e+00;         -0.69     ;       -0.487301;        0.41;              -0.8;        -0.4;-2.25;-1.1e+00;       0.8;     0.7         ;         1.22;   -2.31e-01; -0.900551        ;            -3.410e-01 ; 0.351   ;         1.8159864; -2.18357e+00   ;   1.278;       0.97729;8.7118932e-01     ;  -7.40e-01; -0.33446
1.98e+00        ;  0.786779;-1.4064394e+00      ;      1.062095;        8.964e-01;         0.209933   ;-3.733e-01;      0.39658   ;-2.1  ; -0.1237126; 1.35558; 0.4958 ;        1;1.65255; 2.8198e+00;         0.292			;        -0.6;  0.5			;      -0.5        ;              -1.30;       4e-01       ;-0.96023    ;  -1.1993e+00     ;-1.454278;     -6.8726e-01;-1.05591;       0.2366  ;-1.81085         ;    -5.51e-01;1.810291e+00;              -2e+00;    -9.6e-01 ;               0.05  ;    0.1;6.81e-01;    0.42;      0.6;  -1.532280e+00     ;  -0.316238   ;  1.365e+00; -2.43381  ;-0.26910;  -0.820473    ;           0.93315  ;-0.378835 ;1.74e-01  ;8.382552e-01 ;0.0107549      ;      0.1 ;               2;-0.2012;  -0.627;    -0.2183  ;                0.9       ;-8.65e-01    ;     0.7  ;      -1.601e+00 ;      0.088985; -0.447
2.02716e-01;  2.37748;   1.72e-01;         -0.5        ;      -1       ;      2e+00  ;     0.242 ;2.769164;-1.1177e+00   ;         -0.7   ; 1.351e-01      ;6e-01;       1.038 ;         -0.92979    ;    -0.49600;        -1.74e+00;              0.072;   5.3e-01;  2.21  ; -1.380			;  -8.2357e-01;    1.5717;        1.1226372e+00  ;      7.02e-02        ;         0.4545       ;             0.4      ;     -2.046955   ;                1;              -1.4   ;             -0;   -1.57945e+00;    0.19765         ;         -1.17 ;1.550223e+00      ;        0.636633;-4.6556e-01;        -4.1372175e-01; 1.49526e-01;-1.9136626       ;           -0.1653  ;   -3.151e-01      ;  0.202395;-0.59473; -2.18e-01     ;       -0.5;1.80287;      0.886129;  -1 ;      0.4368588	;     -0.6696114    ;2.96e-01;          -0.4351 ;     1.630338  ;       -1.24      ;        0.607681;     -2.148971     ; -1.64938e+00;        -4.087e-01;        -5.12e-02
      1.13067;  -3.455762e-01;          -4.720686e-01      ;   -1e+00 ;        -0.28   ;          1.32594   ;-1.28099;  -4.8e-01 ;     0.4626519;0.0720084    ;  -3.1786211e-01;      5.6340837e-02;              0.32     ;0.315; -2.49354e+00;    -1.5e+00;     1.065478       ;   -0.7;  -0.2222;    -0.741    ;        -1.2;5.315633e-01;           0.27;        -0.1      ;     1.234830e+00    ;     -0.7;-2.07711e-01 ;         0.80674         ;   0.5   ;      1.77061;     -1e+00;              -2.14    ;-1.4784;            0.1198;               0.27;1.44011;1.937e+00       ;        9.545973e-01;            0.359;       0.64592        ;         -1.2        ;    0.321      ;  -1.07     ;   8.24291e-02;   -6.4466423e-01;7.76972e-01;-1.638 ;-0.6945     ;          -1    ;        -1.284;  -0.940142;              2.075e+00    ;              -0.3612; -0.5      ;   0.3 ;-0.78        ; 0.03380   ;-0.798748;     -7.261e-01
  1.07; 0.20589;-4.04157e-01 ; -1.2e+00;         -3.690197e-01 ;     0.01849 ;        -0.18337   ;  -0.1411861;    -0.42; 0.2602214;   -2.17925;          0.748806;    1.4525     ;-4.094e-02   ;   1.04976;1.5921e+00;        4.2207e-01  ;-1.01      ;-2.33e+00      ;   0.09      ;  -0.5;           -0.11      ;  -0.6131561	;        -5.522336e-01  ;     -2e-01   ;         -8.787e-01 ;         1.2e+00      ; -1.1185e+00  ;-0.5455285		;8.4787817e-01         ;           1.16;          -0.9;       -1;    1.325767   ;             1     ;-2.6771e-01        ;           0.5;    0.55;    0.648299 ;         0.94;     4.085894e-01    ;      1.2339   ;              2.479  ;     0.0566856 ;       -0.324988 ; 0.425484;        -0.87408;    -1;  0.57604;       -1.223519         ;       1   ;    0.1;   1.979;       2   ;       -0.3;           0.3709         ;    0.309;   -0.4197;   -0.1;
     -0.12			;    -0.3     ;-6.1835e-01;             -1.0    ;        -9.35e-01;   3.247e-01;-1.424941;       -0.089;5.6e-01      ;          1.2 ;        3.662e-01    ;-0.66375;         -1   ;               0.02   ;      -1.9082832;    0.6  ;-1.320743;    -1;         -3e-01   ;  -1			;  0.8086710  ;  1.0095761e+00; 1.396;  -0.44      ;-2.441e-03;           1     ;           -0.45013      ;4.5801e-01  ;        -2.4;     -2.2121566e+00; 0.8;-1.1123 ;      -0.33         ;-0.019;   -0.31564;       5.065956e-01;0.206246;         2.9292348         ;        0.0572 ;-5.5691264e-01;    0.120222; 0.5108;         -1; 3.3403705e-02;               -1.331;           1.42;   0.2769   ;         -2.3132105e-01;                -1e-01       ;1.039614;        -5.4130640e-01;      0.49813;            0.25;     1.2;     3.9650835e-01; 1.9958678;  0.819227      ;1.702956e+00     ;   -0.23025
2.14993e-01      ;         -1.0911e+00   ;       0.57  ;-2.801177e-01	; -0.5420408		;          -0.269; -1.19;      -0.32105     ;      -9.2320e-01     ;         0.31;         1.609;0.05554;-6.1832e-01        ;-1.53;   -0.6292554      ;         1.6;          0.124;        0.152;   1.5041;         1.645   ;  3.774819e-02;3.3258215e-01;      -0.68;         0.433;        -0.649309;       -0.8;               0.542   ;            0.10233;       -0.9506      ;      -3.17e-01;      -3e-01	;     1.12;   -0.39536;  2.4750; 1.467922e+00;          -1;        -1.6e-01      ;           3.10e+00   ;     1e+00 ; 1.4141625        ; -6.31505e-01;                 -1     ;   0.7188;-1.8576e+00;   -0.5      ;     -1.7941420e-01  ;0.08312   ;       9.375944e-01   ; 0.0134032;    0.7      ;    0.65; 0.3;       0.15172; 0.2923557;    -0.4701  ;        0.49 ;    0.8 ; -0.66306;-0.28961
      0.4234    ;    1.1e-02 ;        -1.250 ;-5.194e-01 ;  0.144;      2.161e-03;-1.1152e+00;            -0.4     ;            -0.0540263			; 1.1e+00;   -2.5e-01       ;2.0196e+00;     0.80174; 0.9456  ;       -1.104977e+00;           0.3 ;  8.3e-01;           -3.3801e-01    ;2.359890e+00;      -0.9242      ;          -0.4   ;       9e-01     ;         4e-01;-1.1e+00    ;       1;        5.709e-01;-1.3e+00;   -4.0e-01         ;            -0.256579  ; -8.596e-01;         1.06e+00;    1.384;  -1.26;-2.0086290e+00       ;   -0.19;       1.8795e-01;      -0.043;   2.2e-01;   1.339663e+00 ;      6.412647e-01         ;   0.277;             1.7;   -8e-01    ;     -0.51      ;        0.6     ;   -1.678;     1.02e+00;-9.93e-02;    -0.13;-2.1938180e+00     ;   -0.480346;     -0.114081;          -4.127597e-01      ;1.9723    ;              0.21383  ;1.4931e+00  ;0.14984   ;    -1.3548212     ;       -0.7432824
    -2.5e-01    ;           -0 ;    -2.4653e-01;7.5163e-01;        -0.438;  -2.8659e+00			;    0.47;4.0813878e-01;-1.14   ;  -6e-01;         0.585932;-4.4e-01 ;      -1.171     ;             -2;        0.81;      -1.7 ;          0.9;      -0.908;           1.998e+00       ;-0.5448 ;   -0.4;       -2 ;               0.05      ;      2.2825e-01;     0.574846;-1.33093e+00         ;   0.337351;      -0.91;-1.42235e+00;   -3.97682e-01   ;   1.170 ;       2;-0.185211;     -1.2e-01; 0.63; 2.4e+00 ;                -1 ;        -0.43955 ;    -0.72; 4.620e-01         ;             1e-01;   0.6;        -0.7;   -9.2029e-01; 0.130 ;        0.64;        9.433438e-01;0.07012      ;     -1.027;    1.3e+00       ;         0.7;         0.19274;            0.194190    ;       1    ;  -1.53704e-01     ;  -0.632;   2e+00     ;     -7.865e-01;  -0.862661
   0.0179	;       1.747e+00  ;           -0.35 ;        -0.578;        -0.86;-0.4;       -0.004138;       -0;       2.5058;0.804697;1.060709;0.46  ;9.4e-01        ;               -1.1;            -0;   -0         ;1e-01   ;           0.94 ;      -0.670977;   -0.154870   ;1.603629e-01;          -2.50e-01 ;-5.192628e-01;  0.40248 ;       0.01 ;-9.180518e-01  ;         -0.28;     -2;   -0.131661 ;    4.750e-02  ; -8.273756e-01        ;  7.234481e-01;     -2.9e-01; -6.507e-01;   9.8e-01    ;      1.51659;      0.04  ; 0.13;-0.95591;   0.319;  5e-01	;         1.697;     0.4		;  1.725859;         1;      1.96  ;      1.5979097        ;        0.362   ;   1.8572e+00;      0.6      ; 1.020765e+00  ;     -1.18e+00     ;-0.3125824  ;-1.146767e+00 ;           0.2027  ;                0.76   ;1e+00         ;     5.6538e-01        ;     1.067733e+00
     -0.3;8.50e-01;  1.60060e-01      ;4.867154e-01 ; -1.060e+00 ;          -1.006         ;9.10984e-01   ; -8.3e-01;  -0.241;     -8.4364e-01 ;    -0.01		;             -1.07		;        1.03e+00        ; -3.0e+00;      1.66767;           -0.0944    ;        0.37;-2e+00;       -0.26241      ;    -7.3069553e-02;-1.0833744e+00 ;  -0.1311;  -1.345;-0.8094         ;-9.895578e-01 ;    -3;  -6.3821e-01;      3.4086e-01;        -0.41;    -0.358    ;       -1.9827e+00;        -1.059; 1.43; -8.8987814e-01    ;   3.1913e-01;        0.442026 ;     6e-01;      -0.587508;            1.596e+00  ;        0.7235048;               2e+00 ;         -0.323508  ; -1.14e+00 ;  -1    ;     -2;       -0.1     ;0.25; -0.2850564;           -6e-02         ;2.1738179e-01;  2.4877304  ;   -5.7690e-01 ;  1.65;       -1.2; -7.90806e-01    ;-0.96795 ;       4.01306e-01;           -0.48669 ;   0.62
5.744151e-01 ;       1.3;  1.384e+00;   -8.4e-01 ;   -0.341623 ;-0.8016;    -0.3464		;       6.368474e-02;      1.916242e+00 ; 1.219765e+00  ;      2.5700e-01 ;-0.474046 ;9.876071e-01    ;       -0.01536        ;    -1.29458 ;0.864632;-1.644075e+00 ;         0.34535;  -0.8     ;-0.32751;  -0.231 ;       0.22;-0.5578970	; -0.8884135 ;-1.554577       ;3.057986e-01        ;         9.512202e-02        ; -1.1863e+00 ;    -9e-01     ;           6.0e-01        ;-6.2772457e-01  ;       -3      ;         -0.2150       ;     -1.07955  ;-8.8697490e-02  ;1.4e+00;      1.0487e+00  ;        -9.3876e-01     ;  -2;   -1.951249;  0.731814		;     -0.18     ;    -0.7154      ;        -0.97;      1.020852e+00      ;        0.4; 0.0442177;  -3e-01 ;               -0.4;     -0.05;       -0.1027193;-7e-02;  -0.765       ;-4.1700620e-01  ;8.67087e-01;  -2.8870489e-01;    1.666657  ;      2;       -1
-2.1550394;-4.7748519e-01	; -1.144709       ;      0.139121;  -1  ;    -2;            2.878    ;-4.8910520e-02;      1e+00 ;         -2.905e+00    ;      -1.07e+00    ;        2.1739;  0.4073807 ;      -1.558 ;     5.6109e-02;        1.5406817e+00       ; 0.5183        ;    -1.025			;9.4533469e-02    ;    -2.902844e-01 ;         2 ;      1.1         ;  1.972155;   1.8497e+00    ;-0.57221;      0.38939     ; 0.905;   -1.05559e-02;         0.941   ;-1.3617647e+00        ;     2.318503e-01     ;-6.0618e-01      ;-0.429802;  2.09146e-01;     -0.9  ;-0.183;    -0      ;    1.61         ;                0.3;        -0.825110;1.174e+00;     1.636     ;  0.19494;    0.134995     ;    -1.632e+00    ;             -1.17935      ;       -0.13  ;         6.721137e-01     ;      -2;      5.9475e-01         ;  1.04e+00     ;        0.51 ;    0.2; 1.26e-02    ;        1	;-1.638908  ;     0.5;      -1.0384;              0.7519
2.322e+00         ;     -1;      1.85;0.85;         -0.262050;   -2;          -1  ;   0.742;-6e-01;       -0.24;      -1.3e+00; 1.0377802e-02   ;6.0487e-01 ;     0.16627;      -0.6782251    ;       -1e+00   ;-0.4089993         ;        -0.81063        ;0.006002 ;   1.01;       -0.612;              0.174    ;4.2538e-01     ; -2.8e-03			;        -0.14960;    0.2173;         -0         ;-1.488e+00 ; 9.2e-01;                 2  ;         -1.3955;       0.546;    -2.163e+00     ;-1.439594e+00;-0.6737;             -1.13;  1.2129740e+00    ;      1;  1.8466 ;1.469      ;         -3.6e-01;  2.67297e-01       ;    2;        0.389  ;-0.9496260;      -0.879      ;      -0.441    ;-0.03;    -0.373;     -3.81978e-02			;9.583533e-02;2.88e+00        ;   1.4;1.555262;           0.82;     -0.5597854;       1.6e+00;        -1.9;   1.217
5.0629552e-01			;     -0.479;  -0.27;8.1799204e-01;          1      ;      1    ;        -0.3;   -3e-01 ;  -0.01779806;          0;        -1.8644;        1.130;          1.24533;       4.3455856e-01      ; 1.570931e-01;2.2563   ; 0.1499  ;           0.5     ;          1.3e-01;      -0.1961584;       0.51904; 1.954  ;              2;      0.308627    ; 0.338308 ;  -2.90e-01	;         -1.13 ;          -0.56617;    -0.5949887;          0.40921;  -1.0945;  -0.5394     ;             2.3e-01     ; 0.0481500        ;     0.0926      ;-1.80326e+00;          -1;          0.34    ;1.6e+00;          0.22;         -0.3  ;         1.3;-3.586469e-01;    -1.1e+00;      4.283540e-01        ;1.6465267;       -2    ;-1.0262;         -0.437 ;         -1.74e+00   ;        -5.97e-01 ;        -0.9335;  1.461e+00;     -0.012;       -0.7  ;         -0.074581;   0.8;   2.40;      0.8298
 -1     ;0.2      ;            -2        ;         -0.5;2.832e-01;     -1.1e-01;4.433833e-01;           -0.90020 ;     1.3186e-01;-1.2817884; 0.50;      -1.1493e+00; -2;      0.33;                   -1;      0.5         ;1.671e-01   ;       -2.10;        -5.8e-01         ;     0.7230;          0.04     ;      -0.001916;       0.4618000;  1.288977e+00;1.772502e+00;   -0.34;  -0.07; -5.69982e-01;        2e+00    ;   6.891e-01         ;       -1.1e+00;  -1e-01;-1.557e-01    ;  1.765e+00;      0.53;       -0.062    ;    1.097209;0.492076   ;      0.987312;-8.171e-02; -0.4       ;    -1.291558     ;   0.03061; -6.33556e-01	;       -1;         1.3    ;-1.5157e+00;  0.5	;  1.85057;  -1.472949  ;0.374164;1.089469;-5.0406190e-01;0.093089;0.633621;       -1.297  ;            -0.2;   3.709008e-01   ;-9.4401e-01
       -1.051; 0.0262845;    6e-02        ;         1.1073068e+00;1.28       ;     1.9;-0.01584    ;             -0.06;    1.701033;1.851341e-01      ;0.9;     -0.554021      ;6.3175e-02 ;8.5639e-01;      -1.8   ;     2.04e+00;     -0.3229032;        1        ;   1.3575e+00   ;           1 ;        -0.50 ;0.072733;0.607;-5.9e-03        ;     2.04 ;       -3.472344e-01     ;             0.286007      ;    0.6991;          0.1879;         -0.695;      0.9     ;-1.268497         ;6.739e-01         ;             -0.8427;0.922483 ;        1.3292;       9e-01;   0.89;       -1.530;  1.8527707e-01    ; -0.09;      -1.7e+00   ;       -1.0135;  8.818e-01;        -0.06	;  -8.9355857e-01;        1.59645;             2.0 ;      0.672092;1.061;       -0.326279 ;           0;      3e-01;         0.68411;    -5.880e-01;       -0.9772;        -1      ;              0.2713       ;       -7e-01
-7.2953040e-01;     -7.2157e-01;      0.4754335    ; -0.372483;1.070 ;  0.4 ;       -1.43e+00    ;                0.4 ; -0.76278     ;    -4.39e-01;1.17; -0.8508;    -0.62  ; 1.769   ;-3.7604e-01  ;    -0.71455;      1.653789;    1.5;7.19e-01;4.973429e-01 ; 1.38  ;        -1.2;     6e-01;-4.39e-01;        1.27	;  8.02019e-01;           -4.3171e-01 ;     0.7       ;-1.649        ;   -3;      -0.462083;  -0.38458;                  0;                0.07      ;  -8.4771023e-01;    0.5   ; 6.290487e-01  ;     0.78143;  -4.478036e-01    ;    -7.20897e-01;1.9772  ;   -1.2;      0.90         ;      -0.20909;   0.9     ;        -0.993 ;-1e+00  ;    0.08     ;        -0.3;        0.8484         ;     -0.6011249;              -1.370  ;    1.190270e+00;1.3963098e+00      ;     0.009      ;       1.17082;   0.4456308;-0.993    ;1.63555e-01
2.1676287e-01        ;      0.350060  ;                   0.4	;    1.36012;  -0.961167;1.168377e+00;         3.040462e-01   ;          -1       ;     1.0;      1.029658   ;       1.1074e+00		;          -1.9 ;    -0.2;0.620214;  0.27;        -1.5982177e+00;   1.23153;            2    ;   -4.8360886e-02;1.0098e-01;-7.44663e-01;     7.490041e-01;0.2448070;    1.3795  ;           -1;  0.0905;        0.367       ;-6.809532e-01   ; -5.54e-01 ;    -0.8016;    0.2;2.757322   ;   -1.3541975  ;    -0.193 ;    -0.400;-3.36216e-01 ;-0.508072      ;                0.43;               -0.437; -9.47724e-01;     2.8007e-01  ;-1.355887e-01;          1.1;        1.35472        ;0.2;          0.6    ;-0.68;        0.15;0.57769;      0.7223;          -0.0767 ;  -0.3    ;                2;      1.89900e-01;-1.1921e+00   ;       1.1730148e-01;            -1.1325   ;1.35811;      -0.505284
