    -2e+03       ; 1337  ;     -5521.41873;   -1424.29 ;2.9720e+03;       2498.1; -3041.0108518     ;   655.298	;-1.69625e+03;     603.9;    -2139.56;      -629.4559;     -1083.26;        4517.9934060       ;3063.6;     -619.58;  5e+03;1.6854028e+03; 8e+02 ;       -1.90e+03;  -454.786202;2123.2311517;          2e+03;      -3646.6;902.8766575 ; -2.32475e+03;  -1e+02       ;     7e+02 ;1021.54706  ;  -5630.6;     -2440.74;  -1744  ;              2449 ;      5557		;                  761;    864;  6.9e+02;   1.6e+03;-5e+02      ;        -1490.6467;  -2.08036e+03   ;-2.0e+03     ;3038.89818    ;1732.79;-1302.15         ;-2756.0         ;        -1.462e+03 ;1.6e+03;     72;601.6870688      ;     1.38e+02         ; -2.9098e+02;       786.5772;   1891.4738580;   -1e+03;4.822746e+03  ;        1.08e+03   ;        -971.9545        ; -1.803e+03;-1.2e+03 ;  2830.5839237    ; 3e+03       ;     555 ;          -184    ;-4544.2;  -633.6;    6428.09543         ;      -2265.6;992.09     ;      4e+03  ;       -3760.8  ;7365.6;-0.982634       ;        
 3.8035e+03 ;            1272.9 ;   1.562653e+03 ;     685.501  ;         709; -1220.021;1603; -2e+03        ;1480.8204390; -1.2128500e+03;   -606.4; -1.35e+03;   6.837992e+02;         -1.6e+03;        -1e+03	;-1.1560733e+03;     -2997.2879;   -846.1916   ;    -2667.97   ;     -1.36552e+02        ;        2549.3;-3.8e+03;-395.632681;3.2817e+03    ;      6.413e+01       ; 2.4e+03       ;           1.2e+03;          -815.4256;-2079.55006 ;          976.6 ; -8.807e+01;  1.70061e+03;-451;-171.730338    ;153.6      ; 1586.08;     -2803.6;      -3.0223519e+03       ;1.53e+03 ;     2.38e+03;      564.892        ;184.9;-590.5890;   -1.8e+03   ;            -114.4684;             -1e+03;             743   ;        -1e+03;               871.4	;     -1.092855e+03;         832.32;   1.14e+03;   3.35376e+02 ; -2.2856332e+02  ;    -1.900074e+02 ; -688	;        -2413.6;-921.312542 ; -287.167; -1871.00   ; -4200.726    ;  -1.95e+03  ;-1.49362e+03;644.9164636; -5.7792498e+02; 4.280429e+02       ;     -1.46e+03       ;       -4.119226e+02      ;-1955;-4.656e+03;          2e+02 ;         -2463.2;      -3e-01       ;         
      -2e+03;    1e+03        ; 2544.82;   -1517.9      ;-3.5355366e+02   ;  -1988     ;-4.522852e+03;    -8.9676e+02;  2.3e+03      ;-425.771;5051.975;   985.8250;         -2e+03;  -2e+03      ;     -2001.6;        2768.382647   ;           -1920  ;             -1e+03    ;             -2e+03;       5.0641e+02;       -9.5789e+02 ; 712.8956;     -2.2e+02 ;        -667.7     ;3.554e+03;  3.13e+03;-4.37e+03  ;   -1.5690e+03      ;     -8e+02; 2.8601e+03    ;4e+03 ;4972.59;     1302.6 ;  132.047234    ;    -3336.55;         1.192461e+03;     915.4;767.4492;            751.7  ;            1.7e+03  ;     3872.28;   928.05;        386.16;          3e+03      ;     9.43172e+02  ;  1521      ;          -747;3.489498e+03 ;        1.4e+03;        -2.7e+02;    7.0e+02       ;       4262.555;      -723.2139;   -4.38e+03   ;           -456;     -360.3898;3196.39419;2.3e+03         ;          174       ;-1623.597417    ;         -2e+02    ;       -488.3    ;             -1331.04 ;     2826.4020    ;1e+03 ;   -1.0528339e+03;    -3638.0079  ;     4.66582e+03			;      3e+03   ;-3.071e+03			;           2336.83         ;-1805.5  ;0.440970
3.0e+03    ;             3e+03;1705.862322;  -446.324  ;-4.76299e+02;     -2.13e+03;  3.8919840e+02   ; 1671.83 ;   7.1e+02;-1.15e+03       ;     -2279.685      ;5e+02;           2414;141.0523018;  3237.2763;-2341.2    ;        -2320.20;        680.7954936 ;  -2e+03;         -1e+02;           1467 ;-2.04250e+03;     -3e+03;3.6469108e+03;-1.6e+02 ;                394         ;          2960;     137.5965  ;-2.40221e+03	; -6.5532813e+02;56.26164        ;         -1.79078e+03	; 1326.131000;        -2152			; 1.4e+03		;   2.7e+03        ;-2.8e+03         ;    -1.5189e+03; 4734;       4302.47 ;  2.28455e+02 ; 1560.131068;-2.383e+02;   1.2553e+02       ;  652.2374400       ;          -834.48819       ;      7.64001e+02;         2.3e+02    ;    -909.586075      ;1157.49849;-27.140;    -272.8      ;234.22   ;       -9.89110e+02;   409.6    ;     1763.005938;       -2e+03 ;  -1125;       -354.8087;    -154.74;      1.6e+03;       3283.8  ;       -1.4239106e+03;    -2.23e+03;            -251;  -1.56e+03         ;   -9.30e+01 ;-1733.38       ;2.897e+02    ;      -878.085;          -2.117552e+03       ;     96.44;      -0.7
    5.5017e+02;2003.652023;   -4e+03        ; -805.8044         ;    -2111.6304;        -4109;     -1.994333    ; 6.116e+02;  -854.12       ;       2.1e+03;-711.292;1423.246531;   4301.608071         ; 8e+01			;         2e+03 ;1.58e+03; 2.32938e+03  ;            -1884.4;  -4.80e+02   ;2.1018e+03       ;     -4.4594e+02;   188.7210951;  9e+02;-3604.91  ;             -5.9e+02;-2e+03     ;    3.85e+03;         2193.00496   ;        3.135e+03      ;      5e+02;  -2285.2; -2.360560e+03 ;       1149.8  ;-1.2e+03  ;          1071.9    ;       1.57e+03;7.361287e+01         ;-1.994e+03;  -2272.9555       ;          913.86 ;-1.05e+03;-24.376579 ;-8.844890e+02       ;        1.76e+03    ;      3e+02;          -3052.9;1.37e+03	;-550.208282;    -186.4141       ;     -465.012	;2086.0167  ;-4228		;        -1e+03;       6217.7 ; -6.01e+02 ;      -1.7332100e+03;    6.2458e+02;       -3.2e+03 ;       -1918.983464      ;    2.0e+03;       999.554 ;       516.052438      ; -2.02e+03      ;-3.467e+03 ;      1.40656e+03;-1822.015112    ;6.311260e+02        ; -1570.35        ;   2942.9   ;      3.3e+03   ;-2653.6 ; -1283.1169734;         -3.402032e-01
-2031.321  ;-3280.3758208         ;  -3905.030;-5e+03;         -113 ;  896.083;        4.0706e+02    ;        -3078.397 ;       -1168.3   ;  2877.419  ;        2.1e+03;2434.106;   -1.251;     -2.04e+03    ;  -3461.7;-3.9851e+02 ;         -186.31; 6e+02 ;   -683.1;  489.2246;    1e+03;  1249.89; 3.0119e+02      ;   -2.91e+03;-9e+01         ;   -463;     1.67519e+02;                   2     ;2.4909941e+03;     1.8e+03;-8.165711e+02       ; 2.74e+03;2e+02;1221      ;  119.21; -1.22e+03;     2.72e+03;1642.35;-2.2779869e+03     ;-1.636e+03;              1758  ;   -5e+03;-8.92076e+02;   4650.321;         261;3.62e+03;-1.558e+03;       -4e+03;-2.205e+03;           -581.83       ;              -9e+02;       1057.1;        9e+02   ;      -1e+03      ;    -3790;   -4.692e+02;      2309.66 ;  1826; -309.754      ;           5331.3   ;          2e+03    ;-1032;-1300.042449  ;                1869.97;6038.0164695			;                 513.58;     -9e+02 ;123.0873267   ;-1001.34;4.1916e+02     ; -754.92;-984.0383 ;  -1.093e+00
899.827;-2077.6226     ;1.30182e+02    ;   -1651.795612 ;         1760.7;2e+03   ; -462.9974    ;   -2.1e+03;  1424.5712025;          414.234;   -3.8e+03;       3016.86;-2045.7689;              2207;  4226.8546115        ;        93.4370;    -1.9580e+02 ;   2546.6;-8.1e+02		; 9.8e+02;5.5259468e+02   ;  865.086835;  -1e+03;        810.11742;       866.87       ; -5.878e+02   ; -2e+02;      121;    2.1e+03   ;     -128;        2425.3   ;      765.3221;          -721.30501; 1679       ;            2060   ;   4e+03 ;        -1e+03;   -4.761e+02; 1.92708e+03  ;    7.87825e+02  ;  402.1;-4e+03;2.5e+03;-3055.853714 ;       105.417   ;-2479.98568;  -2.34675e+03   ; -1216.383491		;-3.4e+03;   129.749070;  1.09427e+03  ;     -6.84e+02  ; -1.7816748e+03;       1.78771e+03     ;     3.42710e+03   ;   1693;83.3826192  ;   -1.842727e+02 ;    -372.2        ;     88.4236      ;   -1.719e+02;    5.4129962e+03;   -9.7274411e+02;      8.435e+02        ;802.4571516      ;-1555.5274376;       1.1434e+03;        7.6e+02; 2.1584e+03     ; 736.7522;          -725.573;        3.1117782e+03;     -2.14e-01
157.025       ;-1.8672075e+03;    1633.4;   1886;53.135486;   -6.8686e+02      ;        1e+03    ;-2.579734e+03;      4.83e+02        ;-5.06e+02   ;  -1e+02;       333.93358         ;-1850.8350;     1.4e+02    ;-2.2350458e+03        ;     1420.269004  ;             -1374; -260;   -3013.59   ;    -7.96e+02   ;       243.8;               -2736      ;   -602;      1618.3		;     -1758.385;          2e+03;-3964.81422;         -727.3;       704.906;      2230.5476355;2.7041600e+03;  2.1e+03     ;              -2144.45		;    873.58   ;         529.9240; 8e+02;-1.566243e+03;     1505.250;      1802.75;3.916e+02;1002.72529   ;         -1037      ; -1990.3;-2.221e+03    ;-8.425e+02       ; 1709.524;          2e+02;       -2e+02;      2e+03	;      -1253.5;    -2060.6;   366.3222009;  -2.15e+02        ;     -5.642766e+01  ;        1.72e+03;   -1e+03     ;       -1.2e+03        ;         4.501215e+02;         -268.9   ;           -1.435e+03   ; -448.482      ; -3.2274e+03		;  1.6678e+03;-2.763598e+02  ;2.7806e+03 ;-1.061294e+03;  -1815.179  ;    2976.7  ;    -2118.407   ;   -2.8e+03;720.888 ;-1303.24761;-8.8433e-01
-2.4e+03;  6.0385e+02;  4.116664e+03;     1468       ;              -4e+02       ;            467.574;  1e+03         ;      1.79e+03;-8.62248e+02  ;   1.4018e+03;-1.9588089e+03        ;     1.871e+03;        -443.455;  6.2e+02       ;-2.897412e+03 ;     1145.4   ;               1098.9        ;   9.965e+02;       -1.206645e+03;     3.897891e+02       ;  -635.513;  3.263e+00;      1428     ;      -3.09534e+02;   -1.661e+03;      -2e+03        ;      -2.4071310e+02;        -551.5    ;        314.39212    ; 1e+03 ;              2.5e+03;      1076.8816    ;       -1357 ;  1.84e+03;      666.89364;   -4.7554e+02;-797.894;           497.17;-1.585e+03       ;   -2616.70;     -2e+01 ;    2225.188;-2.3073e+02    ;-1.3e+03   ;     6.4608e+02   ;-1.67e+03     ;    1.16e+03;     6.8044e+02 ;   832.5;         -317.79;     970.5 ; -110         ; -181.72771;     1.0614969e+03        ;     3e+03; 3.864431e+02     ;      982.8594;       -1e+03		;       2633.39;   -2309.760683     ;2.0794372e+03;       812      ;       2.507862e+03;       1e+03;-1.696756e+03;  3e+02;-6.29e+02  ;        1693.866;      3.1e+02;-827.910186      ;  2222.47;        1.2067341e+03;  -4.842e-01
    1.4111e+03      ;    -2315.551  ;  -5.0180259e+03;-5435.772 ;       4.8e+03        ;       1815.87852  ;         -1667.7459      ;-3437.2709       ;            645;2e+02   ;   3.3124e+03;-3.5257e+03    ;-3011.84785;-8.1687399e+02;      -2e+02;         -2157       ;     1840.7797777    ;      6.5e+02    ;     4223.5			;   -1764.9518575    ;    6e+02;           -2942 ;      813.70878;    -3823.79987;    -4.9036134e+02	;4.796024e+03;   2e+03   ;        -1.2258810e+03;      2906.94  ;   -137.1;       -3e+03   ; -5.0625e+02       ; 680.130764   ;      1.71e+01    ;    65.99        ;    -2078.79	;    3019  ;  -2e+03;1605.825  ;      1.7e+03 ;  -2.119e+03      ;-4.3e+03    ;2e+03;     3.50e+03;        -818;         1.30676e+03;      -3e+03;          -2351   ;-1097.21;  -2e+03        ;       1447.4;       7.6e+02    ;      -3.6e+03 ;  5.2e+02     ;-3.7673e+03;      -9.556946e+02; 1.226850e+03   ;2781.726753      ;       -2.8567966e+03;        3083.4952210  ;          -3121.7      ;   -3.244e+03;-2925.84      ;      2.4e+03      ;    1705.6912494       ; 1582        ;463.581018;   -326  ;    -2.776e+03;   -292.23         ; -696.958;  -2.59e+03     ;     1.34
 -784.1 ;  2e+03 ;       4.0293706e+03 ;  2854.830; -163.638;   -1283.98709  ;        2.415e+03; 4.21e+03   ;          -7.9e+02			;               220.3;-2636.382   ;   1644.9     ;       1.5e+03;       952.811;  -1.34323e+03;         997.0;       -1459.7237      ;       -720.6; -562.614;     73;         627.63      ;        2.3e+02;     2e+03;  2994.58886;       -1385       ;   -7.14972e+02;          -3.53679e+03   ;  -8.452569e+02 ;-4.167e+03;     -1.09e+03         ;          1.33e+03  ;  -4.7636e+02  ;-1.6e+03  ;-1e+03 ;-1.9e+03;-2537.1;        -2342.2       ;  -7.48e+02     ;     3e+02       ;  1837			;   5.2e+02  ;      2.78e+03;-2.7e+03  ;  -1407.025  ;              -913.58			;  -2.49e+03;-2.451991e+02 ;1666.962;    2986.00392; 730.5889;        -1038.34;     1506.97; 2.5e+03     ;-1.46e+03 ; 1.03e+03 ; 8.105210e+02;           -1020.93885 ;     -2.56467e+03   ; -1.64e+03;       -1130.60;        55.3;        386.5;      3187.1476172        ;       -3.2467e+03		;                  5e+02			;  -4185.100158    ;    42.28 ;             9e+02; 2155.1162481;  -3.4312e+02     ;   -1389.1609 ;       2e+02      ;    1.1576
     -768.82;    1035;-1.1e+03;         1658.1;     -980.7156;-1491.405927  ; -6.40756e+02    ;-1931.8;             1387.75  ;    -1.39e+03;   -1114.31623 ;      -557.2;         -1609       ;   351.60;    -403.148 ;            2367.6;     132.9312677    ;             -2281.6;    -1.46727e+03      ; 2.0917372e+03;      -2218.776;             -1e+03;       1.6767e+03;             -1014.11  ;1524.980; 1e+03;-2485.593;  723.283611;     -74.9865;  -1.00988e+03  ;      4.1142563e+03;              1594     ;           326.5        ;2387.4969949      ;-2.3e+03;3096.81192 ;    -8.778e+02       ;    1.272289e+03;     -1794.8;-2.3220e+03		;     279.5135;       3e+03   ;        2.5765e+03 ;    -780.9957649        ;          2.1e+03       ;-5.09600e+02;656.5043;2e+03;     405.8897  ;   -3280.92  ;        1590.7;  1.83447e+03;  -298.7280679;         5e+02  ;         339;-7.3154e+02   ;896.02982;        2e+02; 367.6971467         ;  -4.5773e+03 ;-1962.760  ;-2125.4773627; -1.7e+02;3.7e+03        ;   -3e+02;5.91e+02;   1.86e+03   ;   304.77;         -3.7e+02 ; 494.4285729  ; 3e+03;       -2e+02;        0.404066
     313.13537;2650.5869     ;2821.964 ;       3.90e+03;-1436.944   ;      -2.6653e+03;    -3.1488215e+03 ;4.3476062e+03    ;-3.05e+03  ;-1791.0316888 ;   -2.0e+03         ;2e+03;       -4.6e+02;       1.5312145e+03 ;         591;   4162.80597;             -2e+03    ;-2.71234e+02 ;     -6e+03;        1101.44 ;         -1117.8 ;          -2332.2692  ;  1359.67576;              -1044.4   ;         -2557.250841;  -1966.038723 ;-6.35326e+03;-2.5e+03; -1.2322006e+03  ;1655.2326569;     3.89457e+03       ;   3.9e+03   ;  2e+03;      1.8e+02;  -1493.3     ;          2e+03;-3.28e+03;          3641.9;      -19.8565 ; 407.3068331;    3005.672   ;2e+03   ;    -2200.2;     2.05e+03;    -839.0133   ;2.209465e+02;      2.0e+03;4.56329e+03;           4.394596e+03;          1.9e+03 ;       -5.7e+02;  2670.415;  -2005.02729    ;  6.193e+02;2.26881e+03    ;   -2122.9;-1.179e+03  ;       -1811 ;        -952.8     ;-3539.2073; 3.17e+03         ;-2.1e+03;2010.244;    -1985.21;-3e+03;     -2e+03 ;    -1.8e+03;        1.0865354e+03		; -854.1;1.57307e+03;      -1.2870e+03;     3e+03;      0.8
      -2e+03 ;   2e+03;  2348.55394;-1.4726e+02;-3.554e+03        ;       -3.58e+02     ;  2.72e+03;489.468;-1.3e+03;    139.8316     ;-2.64e+03;     -1618.25 ;      -1666.87   ;         4.128e+03      ; -2.6e+03      ;      3e+03		; 2.94e+03   ;-1.1083160e+03;  1435.66507         ;      5.112e+02  ;           220.3531   ;       -4868;    2770.270231;-1.67278e+03;-3.53e+03;  -2e+02       ;   2.127371e+03;   -529.1;  2517.87810;       -2.70e+02   ;       -780.07 ;839.88;   795.5318     ;2715.4;1.3e+03       ;    -2123.621  ;  8.531673e+02; -1.17209e+03 ;  -7e+03;     -4100.494  ;  -9e+02;            1806.5758;1122.50; -8e+01  ;1.937141e+03;9.3e+02;          1.0e+03  ;    -2250.370   ;     4582.220;    -2868.53 ;   2480.0192820  ;  5.09420e+02;     7e+02      ;      5.31e+03;          -2e+03  ;    -2e+03 ;   -950.4;-7.312e+02        ;2.8e+03     ;   -2.8e+03;    -1582.20;     -6.9135516e+03  ;  -176.7;1.8949717e+03   ;-4e+03  ;       2e+03   ;  -1906.3  ;3383.428861;         -3.1e+03;     1906.00916 ;1.6e+03 ;       -4.093532e+03        ;    -0.34843
1103.67;       1.6e+03; -1e+03      ;  -1.1324189e+03;       -7.54623e+02  ;     -1192.6    ;   665.91; -1.1e+03  ;-1e+03         ;  -946.6877174;     449.52;  4e+02;-2311.957206 ;    1.91e+02      ;     -374   ; -122.6;   -375.4652;   -1.2822e+03 ;         -1e+03        ;  -4e+02 ;250.66; -2079.033;279.629;        -278;      2e+03;      4.947450e+02;          3e+02;  796.5981        ;  -1.05e+03;        -2e+03;  494.10   ;    1.5e+03;  3506.5      ;        -256      ;         -1.47389e+03    ;      1e+03;     -1.21e+02         ;      -1828.457521        ;    -2.408370e+03      ;       824.197  ;     274.5;1.76327e+03   ;1.23085e+03   ;    1131.9        ;       6.9e+02  ;         2e+02;          -7.5;        -2.055855e+02      ;          474    ;-1.648404e+03;-3.4e+02			;   1.072e+03  ;  1052.3660190;1.1582927e+03;         -4e+03;      3.107e+03     ;209.111060 ;-1717.235423   ;  -1.5007e+02; -421.29  ;     -3.0e+03;          -1e+03  ;  -2.4e+03 ; 3.3e+02       ;         -128.171; -5.890e+02;6.52e+01 ;  -1647.202; -5e+02;             -907;              169;      -2e+03    ; -0.901
  -947.19         ;-1.270e+03       ;     2036;-3288.7786141       ;  827.078327;  1930.03;        1e+03			;        -755.678;-5.772e+02   ;    3666.058;       1473.345;2.75e+03     ;         1134;      -1141;-2194; -3.38e+03 ;  1.47e+03;2.69e+03; 998;  -2.2073e+03    ;           -127 ;        765.6 ;     -3203.28 ;    1922.20325;     355.36981 ;  -1.3210387e+03 ;    7048.226;     2171.22 ;      892.04033  ;    1.08e+03;-2180.5666371;-2.21390e+03; -3e+03;       -1418;3387.1383;      2e+02 ;1.62e+03 ;-1263.5820;         2071.1;         43.547;    -2e+03;-1525.9769;  6.3e+02;     -1375;      1.3849e+03     ;215.655139;-1.7888906e+02       ;        -4189.3        ;-3638.262 ;             779;    2e+03;  -2e+03;     1.3571e+03  ; -733.67393  ;     2384.8;1877.9638182   ;   3e+02   ;41.31    ;   1e+03;      4834.3966185;        1.83e+03;               5.7e+03       ;  -2e+03;         5.364e+02  ;         4619.7;547.3		;          -2684.36  ;8e+02    ; 3.140078e+03     ;     -2.180e+03;938.47;   -2041         ;   -0.0084451
-1639.1037;   -3601.92679;-2.4749979e+03;        4.1e+03  ;       -2.2e+03  ;    3e+03;      603.9    ;   253.14 ;    -867.02190; -2.792e+03;            -650  ;          -1337.417  ;4.77175e+03;-6.54e+02     ; -1905.14      ; -1.576e+02    ;-2613;       -5e+01;              1194.687;1329.9612067;1.8e+03;      2e+03    ;            6.5558e+02 ;7.92e+02 ;-596.37008     ;-3248.45  ; -2271.38003;              857       ;-3.966e+02;      6.0e+02;      -1.42e+03  ;    792.2591;         -337.1;-751.92120   ;          58.1   ;      -4e+02 ;   541.2437432;  2154.686     ;-4181.90;    -3397.35  ;   125.199;     -1.63767e+03		;-1133.7560106	;-3.7e+03     ;-2084.9;   -6.44e+02        ;         4.1e+02;            -653.2 ;           3.21e+02 ;3.90004e+03; -2946.68;   -1.2e+03  ;            598.87; -1158.211;9.731918e+02;-1.619e+03   ;-3.93152e+02         ;120.3170 ;455.7;3.617949e+03    ;    -2.2865e+03        ;1094.69;182.807075;   -589.9220;-1.1708e+03 ;           2e+03         ;      1.792270e+03      ;             -3257      ;   -3.4e+03; 9.94114e+02;   -1073.6433;   3400.68	;-0.611717
    1.9889e+03;       -1.594957e+03;  2.5357664e+03	;        4.29066e+03;         -1e+03    ;  962.12   ;   1226.6;7.4423e+02;3278.32;         -7.20563e+02   ;     -5e+03; -7e+02			; -880.9451     ;  2e+03   ;          5.20e+03;  -1e+02         ; -1470.2970 ;  1e+03        ;  1.55378e+03  ;1429.88;5.17e+02      ; 2e+03;-8.424e+01   ;      2671  ; -1141.2885318;        -2723.1559; -1e+03 ;       -1e+01		;1678.1903068;-1784.6;             510.1;    -3e+03;      -1230.444       ;4.8927e+02       ;5.5051109e+02 ;       778.650;       -3.101e+03   ;  253.329   ;1.059687e+03;-131.804;      -260.511   ;-121.941;              852.2   ;   -7109.2477875  ;               1.4e+03     ;    -1e+03;           -440;   1.41120e+03         ;-3.043e+03;   -347.2489631 ;      2844.253       ;          -2e+03 ;      -3.2994720e+02         ;        7e+02    ;  3.57208e+03       ;     -141.884   ;-2628.8038688; 1e+03;     1263.185;   -2142;    -1.9e+03     ;          2.427e+03      ;    2.42e+03         ;-9e+02    ;       -4e+03     ;-869.901     ; 2.278778e+03      ;     -2.85e+03;-436.339;           2499;-1013.93362   ;   3.1e+03;0.3055
96.372117 ;      2.51077e+03 ;       -2668.5;  -4e+02      ;1.0163e+03 ;-404.4;      -2697.218  ;-1.4e+02       ;      -4058.0359;     -1395.47490     ;       4e+03;-1583.5;               1441.5;-6e+03;    769.643; -1.5460e+03;1120.896        ;-1.382e+03         ;    -7e+02;  -1661.920493        ;     -3e+03 ;  1.36e+03        ;   -1.54e+03    ;   -831.746  ;    1.52659e+03   ;1.10365e+02 ;     1e+03    ;      -1.2e+02;     -3.76021e+03 ;   -1626.9    ;     4.841326e+02;        -3.1e+02       ;    1.413e+03;         -3189.4275  ;   -6.2e+02         ;     2e+02 ;         2.317152e+03;   -1e+02    ;9.17e+02       ;           4.3e+02			;         251 ;             1746  ; -1255.91  ;        4e+03;-1619.2626       ;875.3      ;  1.006437e+02;     4.9e+03;1.2777858e+03 ;4110.370059         ;  -1402.630;1.36937e+03;     -800.7740;   -9.766e+02;      7.7720189e+02;1414.37  ;           2.1e+03  ;-934.292630         ;     -6.0913e+02;        -5.5e+02;   2605.66;-2.272373e+02      ;      1.1368922e+02  ;  -1.9879e+02         ;1138.624         ; -2e+02;           1355.27      ;-1744.72	;1.45124e+03   ;    -878.1991  ;     1.364273e+02;     2.82715e+03;      -0.10
-0.1447;       1055.1137    ;-1.01e+03;    3363.600;     -3218.7       ;    -2.36e+03;         4.48e+02  ; 1717.2580 ;-3.2913801e+03;-1450.5 ;-806.1379 ;    1.16e+03 ;  4922.6	;-1.91e+03;-2681.90         ; 1059.0 ;        -317.2;   -2.417595e+03;-3e+03   ;      2944.4;      69.34052;   -1570.8234;2201.775        ;  -4.6827e+02;       -2.5e+03		;-2390.26163; -2.3801e+03;2.20e+02;-7.21505e+02;     772.2246       ;432.6781; 2039.32 ;        1.149685e+03; -3005.85;          -1857;        1.407132e+03;700.523         ;    1.80e+03;     -3.7e+03      ;-2.4872828e+03 ; 1.7033355e+03        ;    2.2e+03;       -4e+03;1.9410833e+03; -4.004253e+02  ;        -300.2579      ;   2.6748e+03 ;    3.5939e+03; 1862.9;       3e+03        ;             -4e+02       ;   -522.5448   ;         740 ;        2e+03  ;                3e+03  ; -4357.67522;-5.4183e+02;   -1.8333e+03  ;     -8.21e+02         ;      899.3626     ;          2082.9967    ;   -3e+03;2.2455484e+03 ;-3.7895e+03;     1688.19      ;-619.8798        ;       -1309.8   ;    -2638.28; -1675.718424 ;    842.674;     -2210.906;           447.183236;       -0.121
     2163.78  ;     -2329.793;       4268.2; 6223.5803;   -1.08e+03      ;    -1.9e+03;           3e+03  ;      3494.3578; -1363.853;        1982.64;      -5.8606e+02  ;-5.933860e+01;-1.19550e+03;      -1379.5129107;         2e+03;  76.973      ;-2.08e+03        ;4.97539e+02;-995.34303   ;-1787.93; -8.941278e+01; 1350.50056;    1.79801e+03;          -1149.22;    -5004.328 ;-9.9514e+02;       -4.04e+03;        -479.03;          4141        ;4.80784e+03       ;      85;         -3340.13217       ;-1084.1    ;-3.7e+03;            -1.06e+03;   -3.1e+03;     -336.9 ;        2.9954e+03;   2448.7 ;4e+03;          2e+03		;         -3.982e+02;   -5.383e+03       ;     -396;      -2.3e+02        ;          3384;   1083.3886806        ;       2.28e+03  ;              -267.4;             1.7e+03 ;-1.0946404e+03;     -9.5e+02;      -1.1882073e+03;  -1385.444259; 504.83;   -2.3e+03;            5.7e+02;     1e+03;   370.50353;      7.2024e+02;3866.05;    -7e+02; 2.3e+03    ;   -6.3861e+03  ;                 2188;       -2.97e+03;      -1899.3891      ;-475.4771215; -4.2320502e+03;     2.409e+02  ;  -2020;  2476; -5.25466e-02
        -3059;4.8879e+02 ;  -6691;-2036.75    ;       2e+02   ;          -1.1e+03;-5.4e+03 ;  8e+02    ;        -611 ;3.13136e+02 ;-1859.998814 ;        1288.64       ;          5516.28        ;1.04019e+02;       2e+01	;      1.0117070e+03     ;        -6e+02    ;  -1.4e+03 ;              649.0   ;       1426;         -1922.3275	; 1.5762170e+03;  3.807701e+03	;   -2121  ; 1.982e+03     ;  -1683.555;-440.93351;     1089;          -1.4297e+03;     -1742     ;6.05837e+02 ;-1.3862e+03; 2120.5    ;    1094.722			;     -1.9738784e+03   ;  2.336e+03;         -670  ;     1.6e+03   ; -2.36e+03  ;            655      ;864.68024;-4.2e+03  ;   1812.848717;              3163    ;         8e+02			;        -1.5391e+03			;             3e+02;2972.055852    ;          1624; 2.17e+03       ;        1.6e+02    ;   1.86e+03  ;  -3e+02;   282.5490     ;      1.85e+03;     -3857;       1e+03;-1366.5338;       -2326.3       ;    2.3e+03        ;        2068.8       ;   2432  ;  -733.9;        3608.83;       376.4645;     -698.2804     ;   2618.41  ;     619.9080819;2.6465793e+03;       4429.0       ;-4416.473;   2781.1633;           -0.02
     1906.474;  2530.8       ;-2e+03;      -1071;     1.33e+03    ;      -4e+02        ;     -440.334 ;       -247.1        ;       -1e+02   ;  -326;      -1505.3 ;      5e+02  ;             4e+03   ;       -489.848;      -2.0496e+03;     -1.5913e+03  ;         -541.4   ;         -2230		;-2.20e+03 ;     1268.26838;   -1.252246e+02;          -6e+03; 1733.760911;    9e+02 ;-3e+03;         3175.93        ;               1931.9  ;    1370.366   ;          -3e+03     ;-1047.2555706    ; 1667.36    ;             4e+02; 1363.78;1.2e+03;     146.5021851	;    2.3e+03  ;           -707.758     ;        1272.83;        -685.8;      2.55e+03;           182.3;       -1001.4;    -433.224   ;6.14e+02   ;      -4e+01;    -2510;  1.87e+03 ;        4.2e+02;3.91e+03        ;  -1.06e+03;5.1695e+02;         2.48931e+03     ; 7e+02;           551;           985;       -7262.0190;  -1827.241;  -670.894;         -3021.902 ;  1.13e+03	;        -667.02;        -3288		;    -5.05e+02;     2977   ;    3.42101e+03    ;        697.27282;      -1625.49         ;         1318		;  -1.3645e+03 ;           -796.6;    -1077.3        ;          -3e+03;           -0.6
