3.12020e-01;   6.076e-02;        -0.2450249       ;        -1.0868 ;   1.2;        1.382;    -2.3229e-01;    1.6e-01		;-0.982  ;        7.1556e-01;      -6.35e-01 ; 8.566598e-01    ;    -2.1638e-01 ;             -0.5;      0.4513834;            -0;            -0;     -0.8 ;      0.5419	;8.63342e-01;   5.0e-01;       1.27 ;   -0;     -0.550; -0.8586    ;    0.03 ;   -0.59   ;      0.2;       0.0;      0.35;-1.60e-01;1.29114   ;   -1.86529e+00       ;   -1.5e+00 ;        -0.213 ; 1.5281         ;0.4888 ;     -4.054e-01         ;       -3e-01   ;     1;   1.05292   ;        -0.2;    -1.369091       ;          3.266e-01;-4.96e-01       ;      -6e-01  ;  -1;           0.852;-6.1e-01   ; 3.44e-01;        0.81926  ;2.5143e+00
    0.0537;                    -2;    0.17;    -6.3426671e-01;  0.3;    -1.17208; -0.354710; -8.756350e-01;           -1;-1e-01;     3.5687e-02;   0.78928 ; 0.01302169 ;    0.925;          -2;-1.46367;       0.265681   ;        1.3605;         1.249;          -1;           -2       ; 1.58957e+00  ; 0.213 ;-1.7208273e+00         ;        0.14;    -0.58  ;       0.4;-2.291133e-01    ;           -2      ;   -6.9090437e-01;         1.1e+00    ;      -1.9e+00;    0.7        ;  -0.6957;           0.6511;-0.381463   ;             -1 ; 1e+00	;    -0.1308354;2.0784e-01      ;   9.680446e-01; 2.9688e-01;     6e-01;     -1.6;         -2.66;       0.26;          -1.6;-3e-02         ;     -6.35e-01  ;       2 ;   -2.0e+00   ;      0.404233
   -0.493        ;0.8998  ;  1.67668e-01    ;         5e-01;        -3e-01;        -1.3559e+00;     1.5755e-02    ;         0.1837;        -0.482         ;        -0.7  ;      -0.4670;1e+00  ;0.9856351        ;-0.38761;     -1.35;-2e+00  ; -0.03    ;           -0.8455;       -0.5   ;            0.2;            2;  -8.5e-01;     -3.51e-01;    -8.9739988e-01;   -0.1 ;        -0.6844;                   1   ;       0.55921	;   -2.106950;5.6293234e-01 ;  -6.92912e-01;  -7.5e-02;        -1.04 ;               1.616  ; -1.70048;  -0.895495;-0.928678 ;       1.049      ;     -2.70474;-0.09904444 ; 0.63898;         -3.36153e-01;  1.399994e+00;     -1.689025    ;           0.489243;      1.1256682e+00		;         -0.3; 9.13486e-01;          1.845696;              1         ;    -0.0        ;-0.1230951
2.23461;  -0.6806068  ; -1.510751;                0.1707;  -3.847313e-01;               -1.453;             -1.41       ;         -1.03  ;          1.2; 3.2329964e-01      ;   0.76;  -0.641      ;   -5.2950686e-01 ;            -0.9053		;                0.2;    -1.1132;-5.8699727e-02 ;      4.7886e-01;         -0.7381;0.457679;         -0.609         ;         0.67;  5.8650e-01; -0.911         ;    1.44516e+00  ;       -0.7;      -2.84665        ; -3e-01   ;  -2.093080    ;   0.03     ;     0.57765         ;-0.253;      0.1230291     ;8.5386869e-01;         -3.3945e-01;             1.106;0.704   ;  2.2429438         ;           1	; -1.819108e+00   ;   -0.105416;   1.713636e+00 ;      -0.4072;      1.981e-01;    2.4;              -1;   -9.48e-01;             1.3    ;       2;      -3.3537e-02;    -2.56e-01      ;     -0.9414
0.73         ;   1.437633e+00;         1         ;            0.7030 ;        1.030298; -5.44e-01       ; -1;      -7.44e-02     ;    0.01301;         -2.685078     ;       0   ;       -1.844e+00 ;        -0.25;       2.828e-01         ;          -0.3603;-8.05356e-01 ;               0.7;   0.92;0.3338;  -8.2016650e-02;   -0.7513656   ;       -0.7918037   ;-2.496692e-01      ;     -0.83215;             1      ;         1e+00    ;    1.825e+00;        -1.262      ;              -0.09 ;    2.355716    ;    0.091348        ;-1.49743;       -0.72  ;         0.13; -6.92e-01;        -1.32; 0.79 ;-8.60e-01;   0.573 ;  1.364092;         0.85153;-1.28 ; 0.710405;-0.1;  -1.9016e+00;        1.17 ;           -0;    -0.3788;     1.2         ;     -1.31;          0.254			;         0.47821
      -1e-01;   0.516264;        -1.4;         -1.3;                -1.1155         ;   -0.40 ;            0.042;  -1.6363; 0.5 ;       2.629280e-01;                  0.4;     0.05296       ;  0.21     ;    -1.1e-01;0.8115358        ;-1.6141e+00         ;0.5;                0;         1.98  ;        9.5909e-02     ; -7.11e-01   ;0.05525;        0.3       ;    -1;  -5.5e-02;               0.35;         1;-0.886;  -9.12927e-01;      4.36e-01         ;1.550e+00        ;                   1   ;           -0.7    ;0.4930512;  -0.2973826        ;        -0.4  ;0.402573     ; -6.9068e-01; -2.436234e-02;        -4e-01;           0.8;  0.3596523     ;      0.40;-1.4120284e+00 ;       -2.1681e-01;       1.7748381e+00       ;   -2.4666230        ;     -0.82583;1.582269 ;       1.4726       ;        -0.251;    1
  1.025; -6e-01;     -0.118244    ;0.153   ;-0.99616    ;        -1.0083;         -0.68  ;       -2e+00;         0.3  ;     0.43   ;           6e-02;  -0.76197    ;-1.393215e+00  ;   -4.583e-01;      0.54    ;   -3.164e-01;0.7038151        ;       -0.5  ;             0.7;     -4.52e-01;  -1.303981      ;-0.70026;-0.190369   ;  1.5229696e+00 ;-1.11065e+00 ;       -0;       0.813  ;1.5853969e-01        ;     -1.93309 ;  -3.8e-01;-0.08;1.5e+00        ;   0.2668131		;       1.387501  ;     -0.93; -0.5  ;1.5692556e+00 ;                 -0;        -3.9e-01 ;        -1.059963;              -0.1603 ;2.19335;           -0.04;  1.4868e+00 ;             -2;   0.69335;  0.0997;   0.76590       ;      0.259417   ;   -0.618;         -0.6;       -0.0944341
         -0.4 ;     4.74e-01;     3.59e-01      ;  0.544;            0.8     ;  1.28;    0.9433979; -0.11        ;   -1e+00 ;1.018e+00;          0.1;             -1.43       ;      -2.2395     ;  1.5709741e+00  ; 1.3699;-9.480e-01   ;-0.4467298;    -0.5929447 ;       0.542498       ;      -0.68631;           -1e+00;            -0.9 ;   0.296110;     -1      ;       -0.0936293      ;           -0.3;    4.513073e-01 ;-1.2787869e-01;0.7599161;1.7279803;  0.578895   ;1.87e+00;       2.160923e-01;    0.375; 1.937092e-01        ;  0.15279  ;    0.76     ;       -1.3908			;       1.626e-01        ;         -1.30345;        -8e-01;         -5.1440908e-01;    -1.2674 ;    -0.954;              -0.51  ;         1.71743;0.506572;        1.744;           1.7e+00      ;   -9e-01        ;            0.3674;-0.97692
   1.1e+00  ;             1;      -1e+00;1.492917  ;    -3.4195e-01    ;     -1.3  ; 0.334125;1.0576486    ;               -0.258     ;         0.5494	; 1.086642e+00         ;      7.08336e-01;     3.437844e-01;      -1.5e+00        ;     -1.8e+00 ;         -0.4234809;         -0.07678842  ;             -1e+00  ;  -4.8316588e-01;         -9.4334754e-01 ;   -8.4244190e-01;           -0.3;  -2e-01;              -1.824;         1.267       ;        -2.42e-01;0.73263   ;-9.9e-01; -1.04e+00   ;0.632 ;       -1.0        ;         0.91;2.1622143 ;      -1.24038;     4.5971610e-01    ;   0.6;     -0.8493;      0.3814		;   0.0004;         1 ;     -0.2713072      ;        0.312   ;       -1.12;       1.9051494e+00;    -1.28e+00 ;-2.43;      -8.7e-01  ;   -2.2575e-01;  -1.26904	;           3.19e+00  ;      -0.458955 ;      2
 -1.5873;           0.76;     0.7231614;1.585518   ;    0.475   ;1.153656 ;       8.46e-01	; -0.329747 ;-0.713494; 2.03585   ;                 0.9;     0.157723;4.29849e-01  ;0.9956;        1.510			;       -4e-01;               -1.6     ;   4.6935471e-01        ;     -7.7571e-01	;-1.564e-01;9.1870825e-01	;        0.69;      -1e+00    ;-0.014935   ;3.05883e+00;   0.6115388     ;   1.01845;      -0.61        ;-1.629209    ;0.22167        ;        -0.3;-0.893141; 0.4617337   ;    -0.8548381;         3e-01;  -1.222461e+00   ;  -0.962141 ;  1.5467458;    -1.891642e-01;1.402;-0.277110  ;  -1.08e+00			;   1; -1.73    ;      -0.3690261  ;  0.76853 ; -1.2194e+00;   -2.5e-01         ;   -0.22;     0.1969;    -0.95017       ; -0.49
    -0.467573	;     -0.956;            0.26029;         5e-01;-3.7025e-01;1.1945019 ;-0.506;                0.5699    ;      0.19209   ;0.01239069;                   1   ;       1.314     ;           0.14       ;  -0.966562; 1.0477e+00 ;6.9e-01     ;0.2629;   7.4686e-01    ;           2.56;   -1.06381   ;               1      ;  0.5634;      1.017531e-01    ;         2.905 ;   0.6382    ;     -0.331043 ;     -1.2304287;  -1.3     ;       -1.11e+00;       0.568389;   -0.9154 ;  -2.4636595  ;        -1.510    ;         -0.016 ;        2.3e-01	;           -0.912932;         0.2724572        ;    -7.18e-01	;     0.3;5.84064e-01; 0.8565;     -0.6;2.65e-01 ;        -6.1255e-01;            -1;         -1;       -7.2e-02       ;          -0.9176;        -0.574;  -0.139687  ;1.46e-01      ;    0.02622454
     -1.145454       ;   -7.93e-01      ;    -0.75513     ;    0		; 6.4097529e-03;4.3011436e-01;      2.24796e+00;   -6.39922e-01; -3.7126347e-01  ; -1.345e+00;    5.8524e-01;        2.2  ;  -1.43e-01  ;            1.8886;-0.9557      ;        -1.35e-01 ;-0.2204280 ; -2e+00;-0.630;         -0.4    ;   1.1948 ;            -0.445    ;   -1.15819       ;          -0.4341  ;1.405685;         -1;    5.470e-01   ;-1.323e-01  ;   -1.951e+00    ;  1.03e+00;        -1.5;               -0.6;   -0.424374;    -0.11        ;  -0.489901;     -2   ;  1e+00         ;       -1.31993       ;     -1.0564;2.26499       ;        4.21e-01;   2.8;   7e-01		;      0.1         ;   -0.6515116;         -2.42;     -0.9; -4.45459e-01      ;    -1;        0.24;       1.23315;   1.533511e+00
 0.358008;   1.189;     4.539e-01         ;               -0;1.570e+00;  -9.7e-01;-1.63;        3  ;          -0.9 ;    -0.336149   ;         3e-01         ; -2.86796e-01;      1.795210        ;-9.9289e-02;   -0.9164967 ;        0.7525430   ;    0.5829 ;        4.49e-01;   4e-02;                    1;-0.0685038   ;     -2.26e-01 ;    -0.599333;    1.524133  ;         0.4017      ;              0.544 ;-3.86e-01    ;  -1.95e-01 ;-1e+00     ; 1.98747e+00;   2.3e+00;   7.02e-01 ;     1.71 ;       -0	;  2.78178e-02    ;             2.03e-02    ;  -2.74e-01;-0.04693  ;0.61384      ;      1.61651   ;      0.31       ;-2.713e-01;     0.9444         ;   -0.63537     ;        1.0978;  -1.93432e-01;       0.1;         -0.4034;-1.033e+00       ;      1.58e-01      ;    2.94e-02       ;-5.07e-01
   0.26392;-0.3106 ;-1.28      ;3.1e-01    ;      -1.397e-02      ;    1    ;     -0.336717    ;           0.0  ;0.40764 ;-1.261791;     -0.81055        ;-0.35596;  9.4052766e-01;           -0.6;      3.0552e-02;        0.25920;2.04916e+00     ;       2.1e-01         ;      -0.22379 ;    -0.3384985;      0.1 ;        0.41    ;-1.3;       -2.03e-01;    -0.0097;-0.2281;          0.1   ;        1.3    ;         -0.64012;   6.86e-01;   3.228420e-01     ;                1.68  ;  -5.0e-01   ;   -1.9646     ;      0.12;  -5.816e-01;       1.49938e+00       ; 6.7257634e-01      ;-1.480073    ;   -0;  -2.5542;  -0.88541;            -2.829      ;      -0.49 ;          1.9649;-0.2357509   ;      2.4         ; -0.00293;    -2; 1.2572e-01     ;  -0.18;     -1.470242
4e-02;  -8e-01  ;  0.9;   0.224814        ;0.498596 ; -6.7603403e-03 ;          -3;        1.46e+00;   -0.049026;-8.419667e-01       ;             1;     -1.5258e+00   ; -2.77137      ;       -7.6115138e-01 ;       -1e+00    ;   -0.06328307;  0.547;           2         ;2.7e-01;   1.30849e+00;-1.323;      -1.6e+00;          -3e-01 ;    0.563944;        -9.19518e-03 ;-0.03; 1.366454e+00;-0.649595;         2.347e-01     ;   0.2311968;        -0.58921    ;     -1.14e+00;        -0.09; -0.15395       ;        0.26        ;   -8.2663835e-01;    1.42589e+00      ;        -1  ;    1.2508642 ;       0.2483    ;           1;           -0.1    ;          -1.91;        0.9 ;     0.4419840   ;       1.1e-01 ;        -0.65;      8.32e-01; 2.061889 ;    1.5e+00      ;       -0.75   ;   0.7366248
8.859e-01   ;       1.036;  -0.04761   ;     0.5936567	;-1.49163e+00  ;       0.4903; 6.85e-01        ;       0.087;  -0.2438882 ;  0.1209875     ;-1.195e+00;-0.28;       -0.7;      0.049;    8.359e-01      ;-0.167289;   -0.9000;-3.26888;      0.7;    -1.52603 ;-2.034       ;-3.060977e-01;      0.138219        ;     -1.8e-01   ; 1.513638;      0.518602;     1.19;  -0.3062  ;0.695635			;        -0.5;      2.3e-01      ;       -3e-01  ;6.9151e-01		; 8.6987279e-02     ;    -0.899;        -2.116e-02;           -1      ;  1.27255e+00  ;    -0.1   ; 0.6737279;   -1.14767e+00     ;  -2.4562  ;   2e+00;  1.15e+00    ;  2e-01     ;            1.3e-01   ;            0.4657615 ;      -0.17; 1.367218;  -7.605e-01     ;-0.4828323 ;         -4.2e-01
-1.238   ;         1.3e+00;    -0.91115  ;-4.6547e-01        ;         0.653; 0.833       ;-1.5149e+00;             1.3  ;-1.143e+00;      0.7238 ;-1.982e+00  ;-9.716e-01;       1.36789; -2.714444e-01;         1    ;        -4.82e-01         ;    -3e-01;          -1.23;       -2.127168      ;         1   ;       0.8;   2.31624e-01;   -6.8465e-01      ;        6e-01     ;          -0.1620;-0.251    ;-0.8357507;         3.9e-01  ;-0.222     ;      -2.337505  ;-1.3980;    0.2290503      ;          0.6;           -0.21;         2e-01        ;    -2.198e+00;  0.455049; -5.1008e-01;        0.101        ;     -2.2e+00    ;           -0.2   ;1.07440e-01;        2.2275e+00     ;1.644863      ;   0.192405    ;   -3.9e-01;          0.3  ; 0.36569;        3.546987e-01  ;       0.3      ;     -1.84699			;          1.369
